,productname,productlink,price,stockinfo,country
2569, OPPO Reno Z 128GB Akıllı Telefon Kuzey Işıkları,mediamarkt.com.tr/tr/product/_oppo-reno-z-128gb-ak%C4%B1ll%C4%B1-telefon-kuzey-%C4%B1%C5%9F%C4%B1klar%C4%B1-1199322.html,459.89664999999997,"Stoktan Hızlı Gönderi 
Acele et sadece 5 adet kaldı",Turkey
2570, HUAWEI P30 Pro 6.47 128GB Akıllı Telefon Breathing Crystal Outlet 1191263,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-pro-6-47-128gb-ak%C4%B1ll%C4%B1-telefon-breathing-crystal-outlet-1191263-3005317.html,1154.2654499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2571, SAMSUNG GALAXY Note 9 Okyanus Mavisi,mediamarkt.com.tr/tr/product/_samsung-galaxy-note-9-okyanus-mavisi-1182166.html,904.6116499999999,Mağazadan teslimat için mağaza seçin,Turkey
2572, HUAWEI Mate 20 Lite Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_huawe%C4%B1-mate-20-lite-ak%C4%B1ll%C4%B1-telefon-gold-1185286.html,318.81465,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2573," CASPER VIA.S-M 6.22"" 64GB Android Akıllı Telefon Şafak Mavisi",mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-s-m-6-22-64gb-android-ak%C4%B1ll%C4%B1-telefon-%C5%9Fafak-mavisi-1203713.html,214.53664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2574," CASPER Via.S-S 6.22"" 64GB Android Akıllı Telefon Uzay Siyahı",mediamarkt.com.tr/tr/product/_casper-via-s-s-6-22-64gb-android-ak%C4%B1ll%C4%B1-telefon-uzay-siyah%C4%B1-1203619.html,214.53664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 7 adet kaldı",Turkey
2575, XIAOMI Redmi 7 3-32GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-7-3-32gb-ak%C4%B1ll%C4%B1-telefon-mavi-1191214.html,229.87165,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2576, SAMSUNG GALAXY J7 Pro 64 GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_samsung-galaxy-j7-pro-64-gb-ak%C4%B1ll%C4%B1-telefon-siyah-1180891.html,183.55995,Mağazadan teslimat için mağaza seçin,Turkey
2577, HUAWEI Y6 2019 32GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y6-2019-32gb-ak%C4%B1ll%C4%B1-telefon-mavi-1191340.html,199.20164999999997,"Stoktan Hızlı Gönderi 
Acele et sadece 6 adet kaldı",Turkey
2578, SAMSUNG GALAXY J7 Prime2 Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_samsung-galaxy-j7-prime2-ak%C4%B1ll%C4%B1-telefon-gold-1180890.html,199.20164999999997,Mağazadan teslimat için mağaza seçin,Turkey
2579, HUAWEI P30 6.1 128GB Akıllı Telefon Aurora,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-6-1-128gb-ak%C4%B1ll%C4%B1-telefon-aurora-1191257.html,873.9416499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2580, XIAOMI Redmi Note 7 4-64 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-7-4-64-ak%C4%B1ll%C4%B1-telefon-siyah-1191215.html,260.54165,Stoktan Hızlı Gönderi,Turkey
2581, SAMSUNG Galaxy J7 Prime2 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_samsung-galaxy-j7-prime2-ak%C4%B1ll%C4%B1-telefon-siyah-1180889.html,199.20164999999997,Mağazadan teslimat için mağaza seçin,Turkey
2582, APPLE iPhone 7 32GB Akıllı Telefon Siyah Apple Türkiye Garantili Outlet 1168065,mediamarkt.com.tr/tr/product/_apple-iphone-7-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-apple-t%C3%BCrkiye-garantili-outlet-1168065-3005654.html,513.26245,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2583, APPLE Iphone 11 Pro Max 64GB Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_apple-%C4%B1phone-11-pro-max-64gb-ak%C4%B1ll%C4%B1-telefon-gold-1204582.html,1840.0466499999998,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2584, SAMSUNG Galaxy A8 Plus Siyah Akıllı Telefon,mediamarkt.com.tr/tr/product/_samsung-galaxy-a8-plus-siyah-ak%C4%B1ll%C4%B1-telefon-1178902.html,306.23994999999996,Mağazadan teslimat için mağaza seçin,Turkey
2585, SAMSUNG Galaxy M10 Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_samsung-galaxy-m10-ak%C4%B1ll%C4%B1-telefon-mavi-1195172.html,168.53164999999998,Stoktan Hızlı Gönderi,Turkey
2586, CASPER Via F3 64GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_casper-via-f3-64gb-ak%C4%B1ll%C4%B1-telefon-mavi-1199380.html,275.87665,Stoktan Hızlı Gönderi,Turkey
2587, SAMSUNG Galaxy A8 Gold Akıllı Telefon,mediamarkt.com.tr/tr/product/_samsung-galaxy-a8-gold-ak%C4%B1ll%C4%B1-telefon-1178901.html,275.87665,Mağazadan teslimat için mağaza seçin,Turkey
2588, HUAWEI P30 Pro 128GB Akıllı Telefon Breathing Crystal,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-pro-128gb-ak%C4%B1ll%C4%B1-telefon-breathing-crystal-1191263.html,1226.64665,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2589, XIAOMI Redmi Note 7 3+32 GB Akıllı Telefon Neptune Blue,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-7-3-32-gb-ak%C4%B1ll%C4%B1-telefon-neptune-blue-1198713.html,260.54165,Stoktan Hızlı Gönderi,Turkey
2590, CASPER VIA E3 32Gb Akıllı Telefon Kırmızı,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-e3-32gb-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1198720.html,153.19664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2591, APPLE iPhone 11 256GB Akıllı Telefon Kırmızı,mediamarkt.com.tr/tr/product/_apple-iphone-11-256gb-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1204564.html,1318.65665,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2592, SAMSUNG GALAXY J6 Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_samsung-galaxy-j6-ak%C4%B1ll%C4%B1-telefon-gold-1180883.html,245.20664999999997,Mağazadan teslimat için mağaza seçin,Turkey
2593, SAMSUNG Galaxy A8 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_samsung-galaxy-a8-ak%C4%B1ll%C4%B1-telefon-siyah-1178899.html,275.87665,Mağazadan teslimat için mağaza seçin,Turkey
2594, OPPO A5s 32Gb Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_oppo-a5s-32gb-ak%C4%B1ll%C4%B1-telefon-mavi-1203110.html,206.86915,Stoktan Hızlı Gönderi,Turkey
2595, SAMSUNG Galaxy A5 (2017) Akıllı Telefon Gold Samsung Türkiye Garantili,mediamarkt.com.tr/tr/product/_samsung-galaxy-a5-2017-ak%C4%B1ll%C4%B1-telefon-gold-samsung-t%C3%BCrkiye-garantili-1171375.html,198.89495,Mağazadan teslimat için mağaza seçin,Turkey
2596, OPPO A5s 32GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_oppo-a5s-32gb-ak%C4%B1ll%C4%B1-telefon-siyah-1203108.html,206.86915,Stoktan Hızlı Gönderi,Turkey
2597, OPPO Reno Z 128GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_oppo-reno-z-128gb-ak%C4%B1ll%C4%B1-telefon-siyah-1199323.html,459.89664999999997,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2598, OPPO Reno 2Z 128 GB Akıllı Telefon Gece Mavisi,mediamarkt.com.tr/tr/product/_oppo-reno-2z-128-gb-ak%C4%B1ll%C4%B1-telefon-gece-mavisi-1204516.html,536.57165,"Stoktan Hızlı Gönderi 
Acele et sadece 9 adet kaldı",Turkey
2599, APPLE iPhone 8 64GB Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_apple-iphone%C2%A08-64gb%C2%A0ak%C4%B1ll%C4%B1-telefon-gold-1177508.html,728.25915,Stoktan Hızlı Gönderi,Turkey
2600, XIAOMI Mi Mix 3 128Gb Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-mi-mix-3-128gb-ak%C4%B1ll%C4%B1-telefon-mavi-1188746.html,843.2716499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2601, HUAWEI P30 Pro 128GB Akıllı Telefon Aurora,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-pro-128gb-ak%C4%B1ll%C4%B1-telefon-aurora-1191264.html,1226.64665,"Stoktan Hızlı Gönderi 
Acele et sadece 9 adet kaldı",Turkey
2602, APPLE iPhone 8 64GB Akıllı Telefon Gümüş,mediamarkt.com.tr/tr/product/_apple-iphone%C2%A08-64gb%C2%A0ak%C4%B1ll%C4%B1-telefon-g%C3%BCm%C3%BC%C5%9F-1177507.html,728.25915,Stoktan Hızlı Gönderi,Turkey
2603, APPLE iPhone 8 Plus 64GB Akıllı Telefon Uzay Grisi,mediamarkt.com.tr/tr/product/_apple-iphone%C2%A08-plus-64gb%C2%A0ak%C4%B1ll%C4%B1-telefon-uzay-grisi-1177512.html,827.9366499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2604, APPLE iPhone 8 64GB Uzay Grisi Akıllı Telefon,mediamarkt.com.tr/tr/product/_apple-iphone-8-64gb%C2%A0uzay-grisi-ak%C4%B1ll%C4%B1-telefon-1177506.html,728.25915,Stoktan Hızlı Gönderi,Turkey
2605, SAMSUNG Galaxy Note 10+ 256 GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_samsung-galaxy-note-10-256-gb-ak%C4%B1ll%C4%B1-telefon-siyah-1203181.html,1533.34665,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2606, APPLE iPhone 6s 32GB Akıllı Telefon Uzay Grisi MN0W2TU/A,mediamarkt.com.tr/tr/product/_apple-iphone-6s-32gb-ak%C4%B1ll%C4%B1-telefon-uzay-grisi-mn0w2tu-a-1168057.html,459.89664999999997,Stoktan Hızlı Gönderi,Turkey
2607, APPLE iPhone 8 Plus 64GB Akıllı Telefon Gümüş,mediamarkt.com.tr/tr/product/_apple-iphone%C2%A08-plus-64gb%C2%A0ak%C4%B1ll%C4%B1-telefon-g%C3%BCm%C3%BC%C5%9F-1177513.html,827.9366499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2608, SAMSUNG Galaxy A3 (2017) Akıllı Telefon Gold Samsung Türkiye Garantili,mediamarkt.com.tr/tr/product/_samsung-galaxy-a3-2017-ak%C4%B1ll%C4%B1-telefon-gold-samsung-t%C3%BCrkiye-garantili-1171379.html,191.53414999999998,Mağazadan teslimat için mağaza seçin,Turkey
2609," XIAOMI Mi 9T 6.39"" 64GB Akıllı Telefon Mavi",mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-mi-9t-6-39-64gb-ak%C4%B1ll%C4%B1-telefon-mavi-1204651.html,521.2366499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2610, NOKIA 2 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_nok%C4%B1a-2-ak%C4%B1ll%C4%B1-telefon-siyah-1180564.html,122.52664999999999,Stoktan Hızlı Gönderi,Turkey
2611, SAMSUNG Galaxy S8 Plus 64GB Siyah Akıllı Telefon,mediamarkt.com.tr/tr/product/_samsung-galaxy-s8-plus-64gb-siyah-ak%C4%B1ll%C4%B1-telefon-1173413.html,536.57165,Mağazadan teslimat için mağaza seçin,Turkey
2612, XIAOMI Redmi Note 4 3GB/32GB Akıllı Telefon,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-4-3gb-32gb-ak%C4%B1ll%C4%B1-telefon-1178957.html,214.53664999999998,Mağazadan teslimat için mağaza seçin,Turkey
2613, CASPER VIA P2 5.3 inç 32GB Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-p2-5-3-in%C3%A7-32gb-ak%C4%B1ll%C4%B1-telefon-gold-1177665.html,168.53164999999998,Mağazadan teslimat için mağaza seçin,Turkey
2614, XIAOMI Redmi 7A 2-32 Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-7a-2-32-ak%C4%B1ll%C4%B1-telefon-siyah-1203655.html,137.86165,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2615, HUAWEI Y9 Prime 2019 Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y9-prime-2019-ak%C4%B1ll%C4%B1-telefon-mavi-1203042.html,398.55665,"Stoktan Hızlı Gönderi 
Acele et sadece 8 adet kaldı",Turkey
2616, HUAWEI P9 Lite 2017 16GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p9-lite-2017-16gb-ak%C4%B1ll%C4%B1-telefon-siyah-1172965.html,152.88995,Mağazadan teslimat için mağaza seçin,Turkey
2617, CASPER Via F1 64GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_casper-via-f1-64gb-ak%C4%B1ll%C4%B1-telefon-siyah-1173098.html,76.21494999999999,Mağazadan teslimat için mağaza seçin,Turkey
2618, XIAOMI Red Mi 6A Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-red-mi-6a-ak%C4%B1ll%C4%B1-telefon-siyah-1187512.html,137.86165,Stoktan Hızlı Gönderi,Turkey
2619, SAMSUNG Galaxy A70 Akıllı Telefon Beyaz,mediamarkt.com.tr/tr/product/_samsung-galaxy-a70-ak%C4%B1ll%C4%B1-telefon-beyaz-1194930.html,444.56165,Stoktan Hızlı Gönderi,Turkey
2620, SAMSUNG Galaxy S10E 128GB Akıllı Telefon Beyaz,mediamarkt.com.tr/tr/product/_samsung-galaxy-s10e-128gb-ak%C4%B1ll%C4%B1-telefon-beyaz-1190138.html,843.2716499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2621, XIAOMI Redmi 7A 2-32 Akıllı Telefon Gem Blue Outlet 1203656,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-7a-2-32-ak%C4%B1ll%C4%B1-telefon-gem-blue-outlet-1203656-3005740.html,131.42094999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2622, SONY Xperia XZ Premium 64GB Luminous Chrome Akıllı Telefon,mediamarkt.com.tr/tr/product/_sony-xperia-xz-premium-64gb-luminous-chrome-ak%C4%B1ll%C4%B1-telefon-1174936.html,306.23994999999996,Mağazadan teslimat için mağaza seçin,Turkey
2623, SONY Xperia XZ1 64GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_sony-xperia-xz1-64gb-ak%C4%B1ll%C4%B1-telefon-siyah-1177125.html,229.56494999999998,Mağazadan teslimat için mağaza seçin,Turkey
2624, SAMSUNG Galaxy Note 5 N920 32GB Gold Akıllı Telefon Samsung Türkiye Garantili,mediamarkt.com.tr/tr/product/_samsung-galaxy-note-5-n920-32gb-gold-ak%C4%B1ll%C4%B1-telefon-samsung-t%C3%BCrkiye-garantili-1145092.html,152.88995,Mağazadan teslimat için mağaza seçin,Turkey
2625, SAMSUNG Galaxy A2 Core Akıllı Telefon Kırmızı,mediamarkt.com.tr/tr/product/_samsung-galaxy-a2-core-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1198885.html,122.52664999999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2626, HUAWEI Mate10 Pro Mavi,mediamarkt.com.tr/tr/product/_huawe%C4%B1-mate10-pro-mavi-1178515.html,459.58994999999993,Mağazadan teslimat için mağaza seçin,Turkey
2627, CASPER VIA.A4-M-64GB Akıllı Telefon Şafak Mavisi,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-a4-m-64gb-ak%C4%B1ll%C4%B1-telefon-%C5%9Fafak-mavisi-1204384.html,306.54665,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2628," OPPO A5 2020 6.5"" 64GB Akıllı Telefon Karbon Siyahı",mediamarkt.com.tr/tr/product/_oppo-a5-2020-6-5-64gb-ak%C4%B1ll%C4%B1-telefon-karbon-siyah%C4%B1-1204509.html,275.87665,Stoktan Hızlı Gönderi,Turkey
2629, SAMSUNG Galaxy A20s Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_samsung-galaxy-a20s-ak%C4%B1ll%C4%B1-telefon-mavi-1204534.html,275.87665,Stoktan Hızlı Gönderi,Turkey
2630, VESTEL Venus V7 Akıllı Telefon İnci Siyahı,mediamarkt.com.tr/tr/product/_vestel-venus-v7-ak%C4%B1ll%C4%B1-telefon-inci-siyah%C4%B1-1203682.html,214.53664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2631, XIAOMI Redmi Note 8 64GB Akıllı Telefon Beyaz,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-redmi-note-8-64gb-ak%C4%B1ll%C4%B1-telefon-beyaz-1204816.html,306.54665,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2632, HUAWEI Mate10 Pro Mocha Brown,mediamarkt.com.tr/tr/product/_huawe%C4%B1-mate10-pro-mocha-brown-1178514.html,459.58994999999993,Mağazadan teslimat için mağaza seçin,Turkey
2633, APPLE iPhone XR 128GB Akıllı Telefon Kırmızı,mediamarkt.com.tr/tr/product/_apple-iphone-xr-128gb-ak%C4%B1ll%C4%B1-telefon-k%C4%B1rm%C4%B1z%C4%B1-1187301.html,1065.62915,"Stoktan Hızlı Gönderi 
Acele et sadece 5 adet kaldı",Turkey
2634, SAMSUNG Galaxy A7 (2017) Akıllı Telefon Gold Samsung Türkiye Garantili,mediamarkt.com.tr/tr/product/_samsung-galaxy-a7-2017-ak%C4%B1ll%C4%B1-telefon-gold-samsung-t%C3%BCrkiye-garantili-1171371.html,229.56494999999998,Mağazadan teslimat için mağaza seçin,Turkey
2635, VESTEL Venus Z30 Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_vestel-venus-z30-ak%C4%B1ll%C4%B1-telefon-mavi-1195260.html,291.21164999999996,Stoktan Hızlı Gönderi,Turkey
2636, CASPER VIA.M4 16GB Akıllı Telefon Gold,mediamarkt.com.tr/tr/product/_casper-v%C4%B1a-m4-16gb-ak%C4%B1ll%C4%B1-telefon-gold-1181953.html,153.19664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2637, SAMSUNG Galaxy Note 10+ 256 GB Akıllı Telefon Beyaz,mediamarkt.com.tr/tr/product/_samsung-galaxy-note-10-256-gb-ak%C4%B1ll%C4%B1-telefon-beyaz-1203183.html,1533.34665,"Stoktan Hızlı Gönderi 
Acele et sadece 8 adet kaldı",Turkey
2638, APPLE iPhone XR 128GB Akıllı Telefon Mavi,mediamarkt.com.tr/tr/product/_apple-iphone-xr-128gb-ak%C4%B1ll%C4%B1-telefon-mavi-1187304.html,1065.62915,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2639, APPLE iPhone XR 128GB Akıllı Telefon Coral,mediamarkt.com.tr/tr/product/_apple-iphone-xr-128gb-ak%C4%B1ll%C4%B1-telefon-coral-1187303.html,1065.62915,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2640, VESTEL Venus V7 Akıllı Telefon Gece Mavisi,mediamarkt.com.tr/tr/product/_vestel-venus-v7-ak%C4%B1ll%C4%B1-telefon-gece-mavisi-1203681.html,214.53664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2641, XIAOMI Mi A3 4-64 Akıllı Telefon More Than White,mediamarkt.com.tr/tr/product/_x%C4%B1aom%C4%B1-mi-a3-4-64-ak%C4%B1ll%C4%B1-telefon-more-than-white-1204657.html,306.54665,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2642, SAMSUNG Galaxy A70 Akıllı Telefon Mercan,mediamarkt.com.tr/tr/product/_samsung-galaxy-a70-ak%C4%B1ll%C4%B1-telefon-mercan-1194929.html,444.56165,Stoktan Hızlı Gönderi,Turkey
2643, SAMSUNG Galaxy J7 Prime Siyah 16GB Akıllı Telefon,mediamarkt.com.tr/tr/product/_samsung-galaxy-j7-prime-siyah-16gb-ak%C4%B1ll%C4%B1-telefon-1172975.html,199.20164999999997,Mağazadan teslimat için mağaza seçin,Turkey
2644, APPLE iPhone XR 128GB Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_apple-iphone-xr-128gb-ak%C4%B1ll%C4%B1-telefon-siyah-1187298.html,1065.62915,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2645, SAMSUNG Galaxy J7 Prime Gold 16GB Akıllı Telefon,mediamarkt.com.tr/tr/product/_samsung-galaxy-j7-prime-gold-16gb-ak%C4%B1ll%C4%B1-telefon-1172976.html,199.20164999999997,Mağazadan teslimat için mağaza seçin,Turkey
2646, APPLE iPhone 7 Plus 32GB Black Akıllı Telefon Apple Türkiye Garantili Outlet 1168079,mediamarkt.com.tr/tr/product/_apple-iphone-7-plus-32gb-black-ak%C4%B1ll%C4%B1-telefon-apple-t%C3%BCrkiye-garantili-outlet-1168079-3005747.html,582.26995,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2647, HUAWEI P30 6.1 128GB Akıllı Telefon Kristal,mediamarkt.com.tr/tr/product/_huawe%C4%B1-p30-6-1-128gb-ak%C4%B1ll%C4%B1-telefon-kristal-1191258.html,873.9416499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 4 adet kaldı",Turkey
2648," SAMSUNG Galaxy A10s 6.2"" 32Gb Akıllı Telefon Mavi",mediamarkt.com.tr/tr/product/_samsung-galaxy-a10s-6-2-32gb-ak%C4%B1ll%C4%B1-telefon-mavi-1203906.html,199.20164999999997,Stoktan Hızlı Gönderi,Turkey
2649, APPLE iPhone 6 32GB Uzay Grisi Akıllı Telefon Apple Türkiye Garantili,mediamarkt.com.tr/tr/product/_apple-iphone-6-32gb-uzay-grisi-ak%C4%B1ll%C4%B1-telefon-apple-t%C3%BCrkiye-garantili-1172286.html,352.55165,Mağazadan teslimat için mağaza seçin,Turkey
2650, APPLE IPhone 11 Pro Max 256GB Akıllı Telefon Uzay Grisi,mediamarkt.com.tr/tr/product/_apple-%C4%B1phone-11-pro-max-256gb-ak%C4%B1ll%C4%B1-telefon-uzay-grisi-1204584.html,2039.4016499999998,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2651, HUAWEI Y6 2019 6.088 32GB Akıllı Telefon Amber Kahverengisi,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y6-2019-6-088-32gb-ak%C4%B1ll%C4%B1-telefon-amber-kahverengisi-1191342.html,199.20164999999997,Stoktan Hızlı Gönderi,Turkey
2652, LENOVO Moto Z Siyah Akıllı Telefon Lenovo Türkiye Garantili,mediamarkt.com.tr/tr/product/_lenovo-moto-z-siyah-ak%C4%B1ll%C4%B1-telefon-lenovo-t%C3%BCrkiye-garantili-1170383.html,211.46964999999997,Stoktan Hızlı Gönderi,Turkey
2653, APPLE iPhone 11 64GB Akıllı Telefon Yeşil,mediamarkt.com.tr/tr/product/_apple-iphone-11-64gb-ak%C4%B1ll%C4%B1-telefon-ye%C5%9Fil-1204555.html,1119.3016499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2654," OPPO Reno 2 6.5"" 256GB Akıllı Telefon Gece Mavisi",mediamarkt.com.tr/tr/product/_oppo-reno-2-6-5-256gb-ak%C4%B1ll%C4%B1-telefon-gece-mavisi-1204521.html,858.60665,"Stoktan Hızlı Gönderi 
Acele et sadece 2 adet kaldı",Turkey
2655, GENERAL MOBILE GM9 Go Akıllı Telefon Gümüş,mediamarkt.com.tr/tr/product/_general-mob%C4%B1le-gm9-go-ak%C4%B1ll%C4%B1-telefon-g%C3%BCm%C3%BC%C5%9F-1198577.html,122.52664999999999,Stoktan Hızlı Gönderi,Turkey
2656, SAMSUNG Galaxy J7 Pro 32GB Gold Akıllı Telefon,mediamarkt.com.tr/tr/product/_samsung-galaxy-j7-pro-32gb-gold-ak%C4%B1ll%C4%B1-telefon-1177455.html,260.54165,Mağazadan teslimat için mağaza seçin,Turkey
2657, GENERAL MOBILE GM5 Plus Gold Akıllı Telefon,mediamarkt.com.tr/tr/product/_general-mob%C4%B1le-gm5-plus-gold-ak%C4%B1ll%C4%B1-telefon-1177478.html,137.86165,Mağazadan teslimat için mağaza seçin,Turkey
2658, HUAWEI Mate 20 Lite Akıllı Telefon Siyah,mediamarkt.com.tr/tr/product/_huawe%C4%B1-mate-20-lite-ak%C4%B1ll%C4%B1-telefon-siyah-1185284.html,318.81465,"Stoktan Hızlı Gönderi 
Acele et sadece 3 adet kaldı",Turkey
2659, GENERAL MOBILE GM9 Go Akıllı Telefon Uzay Grisi,mediamarkt.com.tr/tr/product/_general-mob%C4%B1le-gm9-go-ak%C4%B1ll%C4%B1-telefon-uzay-grisi-1198575.html,122.52664999999999,Stoktan Hızlı Gönderi,Turkey
2660," SAMSUNG Galaxy A30S 6.4"" 64GB Android Akıllı Telefon Yeşil",mediamarkt.com.tr/tr/product/_samsung-galaxy-a30s-6-4-64gb-android-ak%C4%B1ll%C4%B1-telefon-ye%C5%9Fil-1204443.html,306.54665,Stoktan Hızlı Gönderi,Turkey
2661, HUAWEI Y5 2019 Akıllı Telefon Amber Brown Outlet 1195459,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y5-2019-ak%C4%B1ll%C4%B1-telefon-amber-brown-outlet-1195459-3005738.html,152.88995,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2662," ALCATEL 5 5.7"" 32 GB Akıllı Telefon Siyah",mediamarkt.com.tr/tr/product/_alcatel-5-5-7-32-gb-ak%C4%B1ll%C4%B1-telefon-siyah-1181527.html,153.19664999999998,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
2663, HUAWEI Y9 Prime 2019 Akıllı Telefon Yeşil,mediamarkt.com.tr/tr/product/_huawe%C4%B1-y9-prime-2019-ak%C4%B1ll%C4%B1-telefon-ye%C5%9Fil-1203043.html,398.55665,"Stoktan Hızlı Gönderi 
Acele et sadece 8 adet kaldı",Turkey
2664, APPLE iPhone 11 64GB Akıllı Telefon Mor,mediamarkt.com.tr/tr/product/_apple-iphone-11-64gb-ak%C4%B1ll%C4%B1-telefon-mor-1204554.html,1119.3016499999999,"Stoktan Hızlı Gönderi 
Acele et sadece 1 adet kaldı",Turkey
